run,k,n,method,step,time
test,51,5,CPP,BDD-build,2.9
test,51,5,CPP,MIP-build,1.4
test,51,5,CPP,MIP-solve,0.7
test,51,5,CPP,VS-build+solve,1.6
test,51,5,CPP,BDD-align-to-vs,1.4
test,51,5,CPP,intersection-build,0.1
test,51,5,CPP,intersection-SP-solve,0.0
test,51,5,CPP,BDD-align-gsifts,13.6
test,51,5,CPP,intersection-gsifts-build,0.1
test,51,5,CPP,intersection-gsifts-SP-solve,0.0
test,52,5,gen_instance,all, 2.1
test,52,5,plain_MIP,build+solve,0.5
test,52,5,CPP,BDD-build,3.1
test,52,5,CPP,MIP-build,1.4
test,52,5,CPP,MIP-solve,0.3
test,52,5,CPP,VS-build+solve,0.4
test,52,5,CPP,BDD-align-to-vs,1.1
test,52,5,CPP,intersection-build,0.1
test,52,5,CPP,intersection-SP-solve,0.0
test,52,5,CPP,BDD-align-gsifts,11.3
test,52,5,CPP,intersection-gsifts-build,0.1
test,52,5,CPP,intersection-gsifts-SP-solve,0.0
test,53,5,gen_instance,all, 2.4
test,53,5,plain_MIP,build+solve,0.6
test,53,5,CPP,BDD-build,2.9
test,53,5,CPP,MIP-build,1.2
test,53,5,CPP,MIP-solve,0.3
test,53,5,CPP,VS-build+solve,0.5
test,53,5,CPP,BDD-align-to-vs,0.9
test,53,5,CPP,intersection-build,0.1
test,53,5,CPP,intersection-SP-solve,0.1
test,53,5,CPP,BDD-align-gsifts,12.1
test,53,5,CPP,intersection-gsifts-build,0.1
test,53,5,CPP,intersection-gsifts-SP-solve,0.0
test,54,5,gen_instance,all, 1.9
test,54,5,plain_MIP,build+solve,0.4
test,54,5,CPP,BDD-build,3.1
test,54,5,CPP,MIP-build,1.4
test,54,5,CPP,MIP-solve,0.4
test,54,5,CPP,VS-build+solve,0.5
test,54,5,CPP,BDD-align-to-vs,1.3
test,54,5,CPP,intersection-build,0.1
test,54,5,CPP,intersection-SP-solve,0.0
test,54,5,CPP,BDD-align-gsifts,15.4
test,54,5,CPP,intersection-gsifts-build,0.1
test,54,5,CPP,intersection-gsifts-SP-solve,0.0
test,55,5,gen_instance,all, 1.9
test,55,5,plain_MIP,build+solve,0.4
test,55,5,CPP,BDD-build,2.6
test,55,5,CPP,MIP-build,1.4
test,55,5,CPP,MIP-solve,0.3
test,55,5,CPP,VS-build+solve,0.5
test,55,5,CPP,BDD-align-to-vs,0.8
test,55,5,CPP,intersection-build,0.1
test,55,5,CPP,intersection-SP-solve,0.0
test,55,5,CPP,BDD-align-gsifts,10.7
test,55,5,CPP,intersection-gsifts-build,0.1
test,55,5,CPP,intersection-gsifts-SP-solve,0.0
test,56,5,gen_instance,all, 4.2
test,56,5,plain_MIP,build+solve,0.7
test,56,5,CPP,BDD-build,2.3
test,56,5,CPP,MIP-build,1.2
test,56,5,CPP,MIP-solve,0.2
test,56,5,CPP,VS-build+solve,0.4
test,56,5,CPP,BDD-align-to-vs,1.3
test,56,5,CPP,intersection-build,0.1
test,56,5,CPP,intersection-SP-solve,0.0
test,56,5,CPP,BDD-align-gsifts,10.1
test,56,5,CPP,intersection-gsifts-build,0.1
test,56,5,CPP,intersection-gsifts-SP-solve,0.0
test,57,5,gen_instance,all, 1.8
test,57,5,plain_MIP,build+solve,0.5
test,57,5,CPP,BDD-build,2.7
test,57,5,CPP,MIP-build,1.5
test,57,5,CPP,MIP-solve,0.4
test,57,5,CPP,VS-build+solve,0.5
test,57,5,CPP,BDD-align-to-vs,1.1
test,57,5,CPP,intersection-build,0.1
test,57,5,CPP,intersection-SP-solve,0.0
test,57,5,CPP,BDD-align-gsifts,14.0
test,57,5,CPP,intersection-gsifts-build,0.1
test,57,5,CPP,intersection-gsifts-SP-solve,0.0
test,58,5,gen_instance,all, 1.8
test,58,5,plain_MIP,build+solve,0.4
test,58,5,CPP,BDD-build,3.1
test,58,5,CPP,MIP-build,1.4
test,58,5,CPP,MIP-solve,0.5
test,58,5,CPP,VS-build+solve,0.4
test,58,5,CPP,BDD-align-to-vs,1.4
test,58,5,CPP,intersection-build,0.1
test,58,5,CPP,intersection-SP-solve,0.0
test,58,5,CPP,BDD-align-gsifts,15.4
test,58,5,CPP,intersection-gsifts-build,0.2
test,58,5,CPP,intersection-gsifts-SP-solve,0.0
test,59,5,gen_instance,all, 2.0
test,59,5,plain_MIP,build+solve,0.5
test,59,5,CPP,BDD-build,2.8
test,59,5,CPP,MIP-build,1.4
test,59,5,CPP,MIP-solve,0.3
test,59,5,CPP,VS-build+solve,2.6
test,59,5,CPP,BDD-align-to-vs,1.5
test,59,5,CPP,intersection-build,0.1
test,59,5,CPP,intersection-SP-solve,0.0
test,59,5,CPP,BDD-align-gsifts,11.8
test,59,5,CPP,intersection-gsifts-build,0.1
test,59,5,CPP,intersection-gsifts-SP-solve,0.0
test,60,5,gen_instance,all, 1.9
test,60,5,plain_MIP,build+solve,0.5
test,60,5,CPP,BDD-build,4.5
test,60,5,CPP,MIP-build,1.6
test,60,5,CPP,MIP-solve,0.4
test,60,5,CPP,VS-build+solve,1.9
test,60,5,CPP,BDD-align-to-vs,1.9
test,60,5,CPP,intersection-build,0.1
test,60,5,CPP,intersection-SP-solve,0.0
test,60,5,CPP,BDD-align-gsifts,14.4
test,60,5,CPP,intersection-gsifts-build,0.1
test,60,5,CPP,intersection-gsifts-SP-solve,0.0
test,61,5,gen_instance,all, 2.1
test,61,5,plain_MIP,build+solve,0.5
test,61,5,CPP,BDD-build,2.6
test,61,5,CPP,MIP-build,1.4
test,61,5,CPP,MIP-solve,0.4
test,61,5,CPP,VS-build+solve,2.3
test,61,5,CPP,BDD-align-to-vs,2.3
test,61,5,CPP,intersection-build,0.1
test,61,5,CPP,intersection-SP-solve,0.0
test,61,5,CPP,BDD-align-gsifts,12.7
test,61,5,CPP,intersection-gsifts-build,0.1
test,61,5,CPP,intersection-gsifts-SP-solve,0.0
test,62,5,gen_instance,all, 2.0
test,62,5,plain_MIP,build+solve,0.4
test,62,5,CPP,BDD-build,2.7
test,62,5,CPP,MIP-build,1.2
test,62,5,CPP,MIP-solve,0.5
test,62,5,CPP,VS-build+solve,0.5
test,62,5,CPP,BDD-align-to-vs,1.1
test,62,5,CPP,intersection-build,0.1
test,62,5,CPP,intersection-SP-solve,0.0
test,62,5,CPP,BDD-align-gsifts,12.4
test,62,5,CPP,intersection-gsifts-build,0.1
test,62,5,CPP,intersection-gsifts-SP-solve,0.0
test,63,5,gen_instance,all, 2.0
test,63,5,plain_MIP,build+solve,0.6
test,63,5,CPP,BDD-build,3.1
test,63,5,CPP,MIP-build,1.5
test,63,5,CPP,MIP-solve,0.5
test,63,5,CPP,VS-build+solve,1.4
test,63,5,CPP,BDD-align-to-vs,1.0
test,63,5,CPP,intersection-build,0.1
test,63,5,CPP,intersection-SP-solve,0.0
test,63,5,CPP,BDD-align-gsifts,12.0
test,63,5,CPP,intersection-gsifts-build,0.1
test,63,5,CPP,intersection-gsifts-SP-solve,0.0
test,64,5,gen_instance,all, 4.6
test,64,5,plain_MIP,build+solve,0.6
test,64,5,CPP,BDD-build,3.4
test,64,5,CPP,MIP-build,1.8
test,64,5,CPP,MIP-solve,0.4
test,64,5,CPP,VS-build+solve,0.5
test,64,5,CPP,BDD-align-to-vs,1.4
test,64,5,CPP,intersection-build,0.1
test,64,5,CPP,intersection-SP-solve,0.0
test,64,5,CPP,BDD-align-gsifts,13.4
test,64,5,CPP,intersection-gsifts-build,0.1
test,64,5,CPP,intersection-gsifts-SP-solve,0.0
test,65,5,gen_instance,all, 1.8
test,65,5,plain_MIP,build+solve,0.4
test,65,5,CPP,BDD-build,3.2
test,65,5,CPP,MIP-build,2.3
test,65,5,CPP,MIP-solve,0.3
test,65,5,CPP,VS-build+solve,0.5
test,65,5,CPP,BDD-align-to-vs,1.7
test,65,5,CPP,intersection-build,0.1
test,65,5,CPP,intersection-SP-solve,0.1
test,65,5,CPP,BDD-align-gsifts,15.8
test,65,5,CPP,intersection-gsifts-build,0.1
test,65,5,CPP,intersection-gsifts-SP-solve,0.0
test,66,5,gen_instance,all, 1.8
test,66,5,plain_MIP,build+solve,0.6
test,66,5,CPP,BDD-build,2.8
test,66,5,CPP,MIP-build,1.3
test,66,5,CPP,MIP-solve,0.2
test,66,5,CPP,VS-build+solve,1.1
test,66,5,CPP,BDD-align-to-vs,1.5
test,66,5,CPP,intersection-build,0.1
test,66,5,CPP,intersection-SP-solve,0.0
test,66,5,CPP,BDD-align-gsifts,15.0
test,66,5,CPP,intersection-gsifts-build,0.1
test,66,5,CPP,intersection-gsifts-SP-solve,0.0
test,67,5,gen_instance,all, 1.9
test,67,5,plain_MIP,build+solve,0.6
test,67,5,CPP,BDD-build,3.4
test,67,5,CPP,MIP-build,1.8
test,67,5,CPP,MIP-solve,0.7
test,67,5,CPP,VS-build+solve,0.5
test,67,5,CPP,BDD-align-to-vs,1.5
test,67,5,CPP,intersection-build,0.2
test,67,5,CPP,intersection-SP-solve,0.1
test,67,5,CPP,BDD-align-gsifts,17.1
test,67,5,CPP,intersection-gsifts-build,0.3
test,67,5,CPP,intersection-gsifts-SP-solve,0.0
test,68,5,gen_instance,all, 1.9
test,68,5,plain_MIP,build+solve,0.4
test,68,5,CPP,BDD-build,2.6
test,68,5,CPP,MIP-build,1.3
test,68,5,CPP,MIP-solve,0.5
test,68,5,CPP,VS-build+solve,2.1
test,68,5,CPP,BDD-align-to-vs,1.4
test,68,5,CPP,intersection-build,0.1
test,68,5,CPP,intersection-SP-solve,0.0
test,68,5,CPP,BDD-align-gsifts,13.2
test,68,5,CPP,intersection-gsifts-build,0.1
test,68,5,CPP,intersection-gsifts-SP-solve,0.1
test,69,5,gen_instance,all, 2.4
test,69,5,plain_MIP,build+solve,0.6
test,69,5,CPP,BDD-build,3.4
test,69,5,CPP,MIP-build,1.4
test,69,5,CPP,MIP-solve,0.6
test,69,5,CPP,VS-build+solve,0.4
test,69,5,CPP,BDD-align-to-vs,1.0
test,69,5,CPP,intersection-build,0.1
test,69,5,CPP,intersection-SP-solve,0.0
test,69,5,CPP,BDD-align-gsifts,10.9
test,69,5,CPP,intersection-gsifts-build,0.1
test,69,5,CPP,intersection-gsifts-SP-solve,0.0
test,70,5,gen_instance,all, 1.8
test,70,5,plain_MIP,build+solve,0.4
test,70,5,CPP,BDD-build,2.5
test,70,5,CPP,MIP-build,1.2
test,70,5,CPP,MIP-solve,0.2
test,70,5,CPP,VS-build+solve,0.7
test,70,5,CPP,BDD-align-to-vs,1.4
test,70,5,CPP,intersection-build,0.1
test,70,5,CPP,intersection-SP-solve,0.0
test,70,5,CPP,BDD-align-gsifts,10.4
test,70,5,CPP,intersection-gsifts-build,0.1
test,70,5,CPP,intersection-gsifts-SP-solve,0.0
test,71,5,gen_instance,all, 1.8
test,71,5,plain_MIP,build+solve,0.5
test,71,5,CPP,BDD-build,3.2
test,71,5,CPP,MIP-build,1.5
test,71,5,CPP,MIP-solve,0.3
test,71,5,CPP,VS-build+solve,1.7
test,71,5,CPP,BDD-align-to-vs,1.5
test,71,5,CPP,intersection-build,0.1
test,71,5,CPP,intersection-SP-solve,0.0
test,71,5,CPP,BDD-align-gsifts,16.1
test,71,5,CPP,intersection-gsifts-build,0.2
test,71,5,CPP,intersection-gsifts-SP-solve,0.0
test,72,5,gen_instance,all, 2.2
test,72,5,plain_MIP,build+solve,0.4
test,72,5,CPP,BDD-build,2.7
test,72,5,CPP,MIP-build,1.2
test,72,5,CPP,MIP-solve,0.2
test,72,5,CPP,VS-build+solve,0.5
test,72,5,CPP,BDD-align-to-vs,1.6
test,72,5,CPP,intersection-build,0.1
test,72,5,CPP,intersection-SP-solve,0.0
test,72,5,CPP,BDD-align-gsifts,10.7
test,72,5,CPP,intersection-gsifts-build,0.1
test,72,5,CPP,intersection-gsifts-SP-solve,0.0
test,73,5,gen_instance,all, 1.9
test,73,5,plain_MIP,build+solve,0.5
test,73,5,CPP,BDD-build,3.5
test,73,5,CPP,MIP-build,1.6
test,73,5,CPP,MIP-solve,0.4
test,73,5,CPP,VS-build+solve,0.9
test,73,5,CPP,BDD-align-to-vs,1.4
test,73,5,CPP,intersection-build,0.1
test,73,5,CPP,intersection-SP-solve,0.0
test,73,5,CPP,BDD-align-gsifts,13.8
test,73,5,CPP,intersection-gsifts-build,0.1
test,73,5,CPP,intersection-gsifts-SP-solve,0.0
test,74,5,gen_instance,all, 1.9
test,74,5,plain_MIP,build+solve,0.5
test,74,5,CPP,BDD-build,3.1
test,74,5,CPP,MIP-build,1.3
test,74,5,CPP,MIP-solve,0.5
test,74,5,CPP,VS-build+solve,0.4
test,74,5,CPP,BDD-align-to-vs,1.1
test,74,5,CPP,intersection-build,0.1
test,74,5,CPP,intersection-SP-solve,0.0
test,74,5,CPP,BDD-align-gsifts,12.3
test,74,5,CPP,intersection-gsifts-build,0.1
test,74,5,CPP,intersection-gsifts-SP-solve,0.1
test,75,5,gen_instance,all, 2.0
test,75,5,plain_MIP,build+solve,0.4
test,75,5,CPP,BDD-build,3.7
test,75,5,CPP,MIP-build,1.4
test,75,5,CPP,MIP-solve,0.6
test,75,5,CPP,VS-build+solve,0.7
test,75,5,CPP,BDD-align-to-vs,1.3
test,75,5,CPP,intersection-build,0.1
test,75,5,CPP,intersection-SP-solve,0.0
test,75,5,CPP,BDD-align-gsifts,15.2
test,75,5,CPP,intersection-gsifts-build,0.2
test,75,5,CPP,intersection-gsifts-SP-solve,0.0
test,76,5,gen_instance,all, 1.8
test,76,5,plain_MIP,build+solve,0.5
test,76,5,CPP,BDD-build,3.8
test,76,5,CPP,MIP-build,1.4
test,76,5,CPP,MIP-solve,0.3
test,76,5,CPP,VS-build+solve,0.7
test,76,5,CPP,BDD-align-to-vs,1.3
test,76,5,CPP,intersection-build,0.1
test,76,5,CPP,intersection-SP-solve,0.0
test,76,5,CPP,BDD-align-gsifts,11.2
test,76,5,CPP,intersection-gsifts-build,0.1
test,76,5,CPP,intersection-gsifts-SP-solve,0.0
test,77,5,gen_instance,all, 2.0
test,77,5,plain_MIP,build+solve,0.4
test,77,5,CPP,BDD-build,3.8
test,77,5,CPP,MIP-build,1.6
test,77,5,CPP,MIP-solve,0.7
test,77,5,CPP,VS-build+solve,0.5
test,77,5,CPP,BDD-align-to-vs,1.2
test,77,5,CPP,intersection-build,0.1
test,77,5,CPP,intersection-SP-solve,0.0
test,77,5,CPP,BDD-align-gsifts,12.7
test,77,5,CPP,intersection-gsifts-build,0.1
test,77,5,CPP,intersection-gsifts-SP-solve,0.0
test,78,5,gen_instance,all, 1.8
test,78,5,plain_MIP,build+solve,0.4
test,78,5,CPP,BDD-build,3.6
test,78,5,CPP,MIP-build,1.6
test,78,5,CPP,MIP-solve,0.6
test,78,5,CPP,VS-build+solve,0.5
test,78,5,CPP,BDD-align-to-vs,1.6
test,78,5,CPP,intersection-build,0.1
test,78,5,CPP,intersection-SP-solve,0.1
test,78,5,CPP,BDD-align-gsifts,17.8
test,78,5,CPP,intersection-gsifts-build,0.1
test,78,5,CPP,intersection-gsifts-SP-solve,0.0
test,79,5,gen_instance,all, 2.2
test,79,5,plain_MIP,build+solve,0.4
test,79,5,CPP,BDD-build,3.2
test,79,5,CPP,MIP-build,1.6
test,79,5,CPP,MIP-solve,0.2
test,79,5,CPP,VS-build+solve,0.4
test,79,5,CPP,BDD-align-to-vs,1.4
test,79,5,CPP,intersection-build,0.1
test,79,5,CPP,intersection-SP-solve,0.0
test,79,5,CPP,BDD-align-gsifts,16.5
test,79,5,CPP,intersection-gsifts-build,0.1
test,79,5,CPP,intersection-gsifts-SP-solve,0.0
test,80,5,gen_instance,all, 2.0
test,80,5,plain_MIP,build+solve,0.4
test,80,5,CPP,BDD-build,3.8
test,80,5,CPP,MIP-build,1.9
test,80,5,CPP,MIP-solve,0.4
test,80,5,CPP,VS-build+solve,0.5
test,80,5,CPP,BDD-align-to-vs,1.0
test,80,5,CPP,intersection-build,0.1
test,80,5,CPP,intersection-SP-solve,0.0
test,80,5,CPP,BDD-align-gsifts,12.9
test,80,5,CPP,intersection-gsifts-build,0.1
test,80,5,CPP,intersection-gsifts-SP-solve,0.0
test,81,5,gen_instance,all, 2.2
test,81,5,plain_MIP,build+solve,0.5
test,81,5,CPP,BDD-build,3.4
test,81,5,CPP,MIP-build,1.3
test,81,5,CPP,MIP-solve,0.3
test,81,5,CPP,VS-build+solve,2.0
test,81,5,CPP,BDD-align-to-vs,1.2
test,81,5,CPP,intersection-build,0.1
test,81,5,CPP,intersection-SP-solve,0.0
test,81,5,CPP,BDD-align-gsifts,10.2
test,81,5,CPP,intersection-gsifts-build,0.1
test,81,5,CPP,intersection-gsifts-SP-solve,0.0
test,82,5,gen_instance,all, 1.7
test,82,5,plain_MIP,build+solve,0.4
test,82,5,CPP,BDD-build,2.6
test,82,5,CPP,MIP-build,1.8
test,82,5,CPP,MIP-solve,0.4
test,82,5,CPP,VS-build+solve,3.1
test,82,5,CPP,BDD-align-to-vs,1.4
test,82,5,CPP,intersection-build,0.1
test,82,5,CPP,intersection-SP-solve,0.0
test,82,5,CPP,BDD-align-gsifts,12.3
test,82,5,CPP,intersection-gsifts-build,0.1
test,82,5,CPP,intersection-gsifts-SP-solve,0.0
test,83,5,gen_instance,all, 1.9
test,83,5,plain_MIP,build+solve,0.4
test,83,5,CPP,BDD-build,2.5
test,83,5,CPP,MIP-build,1.2
test,83,5,CPP,MIP-solve,0.2
test,83,5,CPP,VS-build+solve,1.1
test,83,5,CPP,BDD-align-to-vs,1.1
test,83,5,CPP,intersection-build,0.1
test,83,5,CPP,intersection-SP-solve,0.0
test,83,5,CPP,BDD-align-gsifts,12.4
test,83,5,CPP,intersection-gsifts-build,0.1
test,83,5,CPP,intersection-gsifts-SP-solve,0.0
test,84,5,gen_instance,all, 2.1
test,84,5,plain_MIP,build+solve,0.4
test,84,5,CPP,BDD-build,3.0
test,84,5,CPP,MIP-build,1.8
test,84,5,CPP,MIP-solve,0.3
test,84,5,CPP,VS-build+solve,0.5
test,84,5,CPP,BDD-align-to-vs,1.9
test,84,5,CPP,intersection-build,0.2
test,84,5,CPP,intersection-SP-solve,0.0
test,84,5,CPP,BDD-align-gsifts,15.0
test,84,5,CPP,intersection-gsifts-build,0.2
test,84,5,CPP,intersection-gsifts-SP-solve,0.0
test,85,5,gen_instance,all, 2.0
test,85,5,plain_MIP,build+solve,0.4
test,85,5,CPP,BDD-build,3.9
test,85,5,CPP,MIP-build,1.4
test,85,5,CPP,MIP-solve,0.3
test,85,5,CPP,VS-build+solve,0.5
test,85,5,CPP,BDD-align-to-vs,1.4
test,85,5,CPP,intersection-build,0.1
test,85,5,CPP,intersection-SP-solve,0.0
test,85,5,CPP,BDD-align-gsifts,10.6
test,85,5,CPP,intersection-gsifts-build,0.1
test,85,5,CPP,intersection-gsifts-SP-solve,0.0
test,86,5,gen_instance,all, 2.2
test,86,5,plain_MIP,build+solve,0.7
test,86,5,CPP,BDD-build,3.9
test,86,5,CPP,MIP-build,1.7
test,86,5,CPP,MIP-solve,0.7
test,86,5,CPP,VS-build+solve,0.6
test,86,5,CPP,BDD-align-to-vs,1.7
test,86,5,CPP,intersection-build,0.1
test,86,5,CPP,intersection-SP-solve,0.0
test,86,5,CPP,BDD-align-gsifts,14.6
test,86,5,CPP,intersection-gsifts-build,0.1
test,86,5,CPP,intersection-gsifts-SP-solve,0.0
test,87,5,gen_instance,all, 2.0
test,87,5,plain_MIP,build+solve,0.5
test,87,5,CPP,BDD-build,2.9
test,87,5,CPP,MIP-build,1.4
test,87,5,CPP,MIP-solve,0.6
test,87,5,CPP,VS-build+solve,0.4
test,87,5,CPP,BDD-align-to-vs,1.0
test,87,5,CPP,intersection-build,0.1
test,87,5,CPP,intersection-SP-solve,0.0
test,87,5,CPP,BDD-align-gsifts,12.1
test,87,5,CPP,intersection-gsifts-build,0.1
test,87,5,CPP,intersection-gsifts-SP-solve,0.0
test,88,5,gen_instance,all, 2.7
test,88,5,plain_MIP,build+solve,0.6
test,88,5,CPP,BDD-build,2.7
test,88,5,CPP,MIP-build,2.1
test,88,5,CPP,MIP-solve,0.3
test,88,5,CPP,VS-build+solve,0.5
test,88,5,CPP,BDD-align-to-vs,1.0
test,88,5,CPP,intersection-build,0.1
test,88,5,CPP,intersection-SP-solve,0.0
test,88,5,CPP,BDD-align-gsifts,11.0
test,88,5,CPP,intersection-gsifts-build,0.1
test,88,5,CPP,intersection-gsifts-SP-solve,0.1
test,89,5,gen_instance,all, 3.0
test,89,5,plain_MIP,build+solve,0.9
test,89,5,CPP,BDD-build,3.3
test,89,5,CPP,MIP-build,1.7
test,89,5,CPP,MIP-solve,0.7
test,89,5,CPP,VS-build+solve,0.6
test,89,5,CPP,BDD-align-to-vs,1.1
test,89,5,CPP,intersection-build,0.1
test,89,5,CPP,intersection-SP-solve,0.0
test,89,5,CPP,BDD-align-gsifts,11.7
test,89,5,CPP,intersection-gsifts-build,0.5
test,89,5,CPP,intersection-gsifts-SP-solve,0.0
test,90,5,gen_instance,all, 2.0
test,90,5,plain_MIP,build+solve,0.5
test,90,5,CPP,BDD-build,2.8
test,90,5,CPP,MIP-build,1.4
test,90,5,CPP,MIP-solve,0.3
test,90,5,CPP,VS-build+solve,0.5
test,90,5,CPP,BDD-align-to-vs,1.2
test,90,5,CPP,intersection-build,0.2
test,90,5,CPP,intersection-SP-solve,0.0
test,90,5,CPP,BDD-align-gsifts,13.6
test,90,5,CPP,intersection-gsifts-build,0.1
test,90,5,CPP,intersection-gsifts-SP-solve,0.0
test,91,5,gen_instance,all, 1.8
test,91,5,plain_MIP,build+solve,0.4
test,91,5,CPP,BDD-build,3.0
test,91,5,CPP,MIP-build,1.2
test,91,5,CPP,MIP-solve,0.3
test,91,5,CPP,VS-build+solve,1.2
test,91,5,CPP,BDD-align-to-vs,1.4
test,91,5,CPP,intersection-build,0.1
test,91,5,CPP,intersection-SP-solve,0.0
test,91,5,CPP,BDD-align-gsifts,14.8
test,91,5,CPP,intersection-gsifts-build,0.1
test,91,5,CPP,intersection-gsifts-SP-solve,0.1
test,92,5,gen_instance,all, 3.8
test,92,5,plain_MIP,build+solve,0.4
test,92,5,CPP,BDD-build,3.7
test,92,5,CPP,MIP-build,1.5
test,92,5,CPP,MIP-solve,0.5
test,92,5,CPP,VS-build+solve,0.5
test,92,5,CPP,BDD-align-to-vs,1.6
test,92,5,CPP,intersection-build,0.1
test,92,5,CPP,intersection-SP-solve,0.0
test,92,5,CPP,BDD-align-gsifts,17.4
test,92,5,CPP,intersection-gsifts-build,0.1
test,92,5,CPP,intersection-gsifts-SP-solve,0.0
test,93,5,gen_instance,all, 2.3
test,93,5,plain_MIP,build+solve,0.5
test,93,5,CPP,BDD-build,3.0
test,93,5,CPP,MIP-build,1.4
test,93,5,CPP,MIP-solve,0.4
test,93,5,CPP,VS-build+solve,1.9
test,93,5,CPP,BDD-align-to-vs,1.6
test,93,5,CPP,intersection-build,0.1
test,93,5,CPP,intersection-SP-solve,0.0
test,93,5,CPP,BDD-align-gsifts,14.6
test,93,5,CPP,intersection-gsifts-build,0.1
test,93,5,CPP,intersection-gsifts-SP-solve,0.0
test,94,5,gen_instance,all, 2.1
test,94,5,plain_MIP,build+solve,1.0
test,94,5,CPP,BDD-build,4.1
test,94,5,CPP,MIP-build,1.5
test,94,5,CPP,MIP-solve,0.7
test,94,5,CPP,VS-build+solve,0.5
test,94,5,CPP,BDD-align-to-vs,1.4
test,94,5,CPP,intersection-build,0.1
test,94,5,CPP,intersection-SP-solve,0.0
test,94,5,CPP,BDD-align-gsifts,11.7
test,94,5,CPP,intersection-gsifts-build,0.1
test,94,5,CPP,intersection-gsifts-SP-solve,0.0
test,95,5,gen_instance,all, 3.6
test,95,5,plain_MIP,build+solve,0.6
test,95,5,CPP,BDD-build,3.1
test,95,5,CPP,MIP-build,1.8
test,95,5,CPP,MIP-solve,0.7
test,95,5,CPP,VS-build+solve,2.2
test,95,5,CPP,BDD-align-to-vs,2.4
test,95,5,CPP,intersection-build,0.1
test,95,5,CPP,intersection-SP-solve,0.0
test,95,5,CPP,BDD-align-gsifts,14.3
test,95,5,CPP,intersection-gsifts-build,0.1
test,95,5,CPP,intersection-gsifts-SP-solve,0.0
test,96,5,gen_instance,all, 1.9
test,96,5,plain_MIP,build+solve,0.4
test,96,5,CPP,BDD-build,2.5
test,96,5,CPP,MIP-build,1.3
test,96,5,CPP,MIP-solve,0.3
test,96,5,CPP,VS-build+solve,0.4
test,96,5,CPP,BDD-align-to-vs,1.0
test,96,5,CPP,intersection-build,0.1
test,96,5,CPP,intersection-SP-solve,0.0
test,96,5,CPP,BDD-align-gsifts,12.1
test,96,5,CPP,intersection-gsifts-build,0.1
test,96,5,CPP,intersection-gsifts-SP-solve,0.0
test,97,5,gen_instance,all, 2.4
test,97,5,plain_MIP,build+solve,0.4
test,97,5,CPP,BDD-build,2.6
test,97,5,CPP,MIP-build,1.3
test,97,5,CPP,MIP-solve,0.2
test,97,5,CPP,VS-build+solve,2.0
test,97,5,CPP,BDD-align-to-vs,1.7
test,97,5,CPP,intersection-build,0.1
test,97,5,CPP,intersection-SP-solve,0.0
test,97,5,CPP,BDD-align-gsifts,12.3
test,97,5,CPP,intersection-gsifts-build,0.4
test,97,5,CPP,intersection-gsifts-SP-solve,0.0
test,98,5,gen_instance,all, 1.8
test,98,5,plain_MIP,build+solve,0.5
test,98,5,CPP,BDD-build,2.5
test,98,5,CPP,MIP-build,1.8
test,98,5,CPP,MIP-solve,0.4
test,98,5,CPP,VS-build+solve,0.7
test,98,5,CPP,BDD-align-to-vs,1.0
test,98,5,CPP,intersection-build,0.1
test,98,5,CPP,intersection-SP-solve,0.0
test,98,5,CPP,BDD-align-gsifts,10.8
test,98,5,CPP,intersection-gsifts-build,0.1
test,98,5,CPP,intersection-gsifts-SP-solve,0.0
test,99,5,gen_instance,all, 1.8
test,99,5,plain_MIP,build+solve,0.5
test,99,5,CPP,BDD-build,2.9
test,99,5,CPP,MIP-build,1.3
test,99,5,CPP,MIP-solve,0.6
test,99,5,CPP,VS-build+solve,2.0
test,99,5,CPP,BDD-align-to-vs,1.5
test,99,5,CPP,intersection-build,0.1
test,99,5,CPP,intersection-SP-solve,0.0
test,99,5,CPP,BDD-align-gsifts,12.5
test,99,5,CPP,intersection-gsifts-build,0.1
test,99,5,CPP,intersection-gsifts-SP-solve,0.0
test,0,6,gen_instance,all, 21.1
test,0,6,plain_MIP,build+solve,0.4
test,0,6,CPP,BDD-build,3.9
test,0,6,CPP,MIP-build,1.5
test,0,6,CPP,MIP-solve,0.5
test,0,6,CPP,VS-build+solve,0.5
test,0,6,CPP,BDD-align-to-vs,1.8
test,0,6,CPP,intersection-build,0.1
test,0,6,CPP,intersection-SP-solve,0.0
test,0,6,CPP,BDD-align-gsifts,20.7
test,0,6,CPP,intersection-gsifts-build,0.2
test,0,6,CPP,intersection-gsifts-SP-solve,0.0
test,1,6,gen_instance,all, 2.4
test,1,6,plain_MIP,build+solve,0.5
test,1,6,CPP,BDD-build,3.2
test,1,6,CPP,MIP-build,1.5
test,1,6,CPP,MIP-solve,0.3
test,1,6,CPP,VS-build+solve,0.5
test,1,6,CPP,BDD-align-to-vs,1.1
test,1,6,CPP,intersection-build,0.1
test,1,6,CPP,intersection-SP-solve,0.0
test,1,6,CPP,BDD-align-gsifts,15.1
test,1,6,CPP,intersection-gsifts-build,0.1
test,1,6,CPP,intersection-gsifts-SP-solve,0.0
test,2,6,gen_instance,all, 2.3
test,2,6,plain_MIP,build+solve,0.8
test,2,6,CPP,BDD-build,3.8
test,2,6,CPP,MIP-build,1.4
test,2,6,CPP,MIP-solve,0.9
test,2,6,CPP,VS-build+solve,0.6
test,2,6,CPP,BDD-align-to-vs,1.0
